logTime;clusterId;id;qualifier;commodity;currency;minimumPrice;maximumPrice;minimumDemand;maximumDemand;effectiveDemand;effectivePrice;lastUpdateTime;bidInfo
2014-10-22 12:58:05;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 12:58:05;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:58:05;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 12:58:05;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:58:35;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 12:58:35;"BidInfo{bidNumber=160, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:58:35;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 12:58:35;"BidInfo{bidNumber=160, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:58:35;ExampleCluster;concentrator;agent;electricity;EUR;0;0.99;0E0;2E2;2E2;0;2014-10-22 12:58:35;"BidInfo{bidNumber=161, demand[]{2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:58:35;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 12:58:35;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:58:35;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 12:58:35;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:05;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 12:59:05;"BidInfo{bidNumber=161, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:05;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 12:59:05;"BidInfo{bidNumber=161, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:05;ExampleCluster;concentrator;agent;electricity;EUR;0;0.99;0E0;2E2;2E2;0;2014-10-22 12:59:05;"BidInfo{bidNumber=162, demand[]{2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:05;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 12:59:05;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:05;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 12:59:05;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:35;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 12:59:35;"BidInfo{bidNumber=162, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:35;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 12:59:35;"BidInfo{bidNumber=162, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:35;ExampleCluster;concentrator;agent;electricity;EUR;0;0.99;0E0;2E2;2E2;0;2014-10-22 12:59:35;"BidInfo{bidNumber=163, demand[]{2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:35;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 12:59:35;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 12:59:35;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 12:59:35;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:05;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:00:05;"BidInfo{bidNumber=163, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:05;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:00:05;"BidInfo{bidNumber=163, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:05;ExampleCluster;concentrator;agent;electricity;EUR;0;0.99;0E0;2E2;2E2;0;2014-10-22 13:00:05;"BidInfo{bidNumber=164, demand[]{2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:05;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 13:00:05;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:05;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 13:00:05;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:35;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:00:35;"BidInfo{bidNumber=164, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:35;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:00:35;"BidInfo{bidNumber=164, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:35;ExampleCluster;concentrator;agent;electricity;EUR;0;0.99;0E0;2E2;2E2;0;2014-10-22 13:00:35;"BidInfo{bidNumber=165, demand[]{2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:35;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 13:00:35;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:00:35;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 13:00:35;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:05;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:01:05;"BidInfo{bidNumber=165, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:05;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:01:05;"BidInfo{bidNumber=165, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:05;ExampleCluster;concentrator;agent;electricity;EUR;0;0.99;0E0;2E2;2E2;0;2014-10-22 13:01:05;"BidInfo{bidNumber=166, demand[]{2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:05;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 13:01:05;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:05;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 13:01:05;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:35;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:01:35;"BidInfo{bidNumber=166, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:35;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:01:35;"BidInfo{bidNumber=166, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:35;ExampleCluster;concentrator;agent;electricity;EUR;0;0.99;0E0;2E2;2E2;0;2014-10-22 13:01:35;"BidInfo{bidNumber=167, demand[]{2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,2E2,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0,0E0}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:35;ExampleCluster;objectiveagent;agent;electricity;EUR;0;0.99;-5E1;-5E1;-5E1;0;2014-10-22 13:01:35;"BidInfo{bidNumber=0, PricePoint[]{(0,-5E1)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:01:35;ExampleCluster;auctioneer;matcher;electricity;EUR;0;0.99;-5E1;1.5E2;-5E1;0.5;2014-10-22 13:01:35;"BidInfo{bidNumber=0, demand[]{1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,1.5E2,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1,-5E1}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:02:05;ExampleCluster;exampleagent1;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:02:05;"BidInfo{bidNumber=167, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
2014-10-22 13:02:05;ExampleCluster;exampleagent2;agent;electricity;EUR;0;0.99;0E0;1E2;0E0;0.5;2014-10-22 13:02:05;"BidInfo{bidNumber=167, PricePoint[]{(0.5,1E2),(0.5,0E0)}, MarketBasis{commodity=electricity, currency=EUR, minimumPrice=0, maximumPrice=0.99, priceSteps=100, significance=2, marketRef=0}}"
